	gcf_id	num_bgc	mibig	class	x	y	z	size	desc	is_mibig
550	245428	1	[]	mixed	-1937.8138	2623.259	1655.062	0.0	GCF-245428, num BGCs: 1, MIBiG IDs: -	False
551	245429	1	[]	mixed	2806.03	-1356.5495	3556.5197	0.0	GCF-245429, num BGCs: 1, MIBiG IDs: -	False
552	245430	1	[]	mixed	-1057.2899	333.5578	4965.257299999999	0.0	GCF-245430, num BGCs: 1, MIBiG IDs: -	False
553	245431	1	[]	mixed	-1433.9406999999999	-504.65419999999995	1656.3971999999999	0.0	GCF-245431, num BGCs: 1, MIBiG IDs: -	False
554	245432	1	[]	mixed	686.5248	1744.6553999999999	3910.204	0.0	GCF-245432, num BGCs: 1, MIBiG IDs: -	False
555	245433	16	[]	mixed	-324.04618	358.71840000000003	-2593.7946	14.449439791871097	GCF-245433, num BGCs: 16, MIBiG IDs: -	False
556	245434	2	[]	mixed	330.36150000000004	589.9573	-2663.0932000000003	3.612359947967774	GCF-245434, num BGCs: 2, MIBiG IDs: -	False
557	245435	16	[]	mixed	90.43276999999999	476.7446	-2983.6162999999997	14.449439791871097	GCF-245435, num BGCs: 16, MIBiG IDs: -	False
558	245436	3	[]	mixed	438.51060000000007	-3061.5253	972.2674	5.7254550566359494	GCF-245436, num BGCs: 3, MIBiG IDs: -	False
559	245437	2	[]	Polyketide	-1699.4008999999999	-1020.3879000000001	-2664.7985	3.612359947967774	GCF-245437, num BGCs: 2, MIBiG IDs: -	False
560	245438	3	[]	mixed	-3685.9596	1665.2297999999998	-537.24546	5.7254550566359494	GCF-245438, num BGCs: 3, MIBiG IDs: -	False
561	245439	15	[]	mixed	944.7257999999999	-685.73256	2732.0238	14.113095108668176	GCF-245439, num BGCs: 15, MIBiG IDs: -	False
562	245440	6	[]	Other	1051.073	1864.5092000000002	-2455.9197999999997	9.337815004603723	GCF-245440, num BGCs: 6, MIBiG IDs: -	False
563	245441	168	[]	Other	-8.88954	1212.9196	-2906.9658	26.703711380710352	GCF-245441, num BGCs: 168, MIBiG IDs: -	False
564	245442	16	[]	mixed	-1498.7689	703.6311000000001	3077.7418000000002	14.449439791871097	GCF-245442, num BGCs: 16, MIBiG IDs: -	False
565	245443	420	[]	mixed	297.87838	3951.7387	-1431.2804	31.478991484774802	GCF-245443, num BGCs: 420, MIBiG IDs: -	False
566	245444	1	[]	mixed	500.49973000000006	-30.716527	-1524.6182	0.0	GCF-245444, num BGCs: 1, MIBiG IDs: -	False
567	245445	2	[]	mixed	-362.60083000000003	-2832.8268000000003	104.11699000000002	3.612359947967774	GCF-245445, num BGCs: 2, MIBiG IDs: -	False
568	245446	65	[]	Polyketide	652.60277	768.10694	3229.3080000000004	21.754960279714265	GCF-245446, num BGCs: 65, MIBiG IDs: -	False
569	245447	1	[]	Polyketide	963.5595999999999	3749.1993	-1016.0655999999999	0.0	GCF-245447, num BGCs: 1, MIBiG IDs: -	False
570	245448	2	[]	Other	432.8297	900.4284	-3739.5744	3.612359947967774	GCF-245448, num BGCs: 2, MIBiG IDs: -	False
571	245449	2	[]	mixed	-2205.262	211.61517999999998	4357.364299999999	3.612359947967774	GCF-245449, num BGCs: 2, MIBiG IDs: -	False
572	245450	15	[]	mixed	-331.0438	2084.7594999999997	4106.1990000000005	14.113095108668176	GCF-245450, num BGCs: 15, MIBiG IDs: -	False
573	245451	24	[]	Polyketide	333.37548	3637.8554999999997	-1315.8117	16.56253490053927	GCF-245451, num BGCs: 24, MIBiG IDs: -	False
574	245452	13	[]	mixed	-223.54498	384.89814	-1370.6200000000001	13.36732022768204	GCF-245452, num BGCs: 13, MIBiG IDs: -	False
575	245453	33	[]	mixed	-436.85184000000004	1070.3732	-363.80246	18.22216727853465	GCF-245453, num BGCs: 33, MIBiG IDs: -	False
576	245454	15	[]	mixed	91.912514	-131.41718	-39.463684	14.113095108668176	GCF-245454, num BGCs: 15, MIBiG IDs: -	False
577	245455	2	['BGC0002024.1']	Polyketide	-3172.7594	-411.62109999999996	55.876886999999996	3.612359947967774	GCF-245455, num BGCs: 2, MIBiG IDs: 2024	True
578	245456	4	[]	mixed	2834.5495	2063.5796	-2602.707	7.224719895935548	GCF-245456, num BGCs: 4, MIBiG IDs: -	False
579	245457	4	[]	NRP	1482.1153000000002	757.0	-1379.9338	7.224719895935548	GCF-245457, num BGCs: 4, MIBiG IDs: -	False
580	245458	6404	['BGC0000330.1', 'BGC0000424.1', 'BGC0001189.1']	mixed	2611.3849999999998	138.86838	-2544.8004	45.677415878967146	GCF-245458, num BGCs: 6,404, MIBiG IDs: 330;424;1189	True
581	245459	76	[]	mixed	-282.39627	1485.83355	-2781.0297	22.569763107369496	GCF-245459, num BGCs: 76, MIBiG IDs: -	False
582	245460	401	[]	mixed	-268.72218000000004	1244.9723999999999	-2422.8636	31.237732471442186	GCF-245460, num BGCs: 401, MIBiG IDs: -	False
583	245461	10	[]	mixed	-230.90665	-61.895096	-3842.644	12.0	GCF-245461, num BGCs: 10, MIBiG IDs: -	False
584	245462	27	[]	mixed	1468.1659	3876.0402999999997	-373.06745	17.176365169907847	GCF-245462, num BGCs: 27, MIBiG IDs: -	False
585	245463	2	[]	mixed	3109.2768	1235.8574	-1080.4468	3.612359947967774	GCF-245463, num BGCs: 2, MIBiG IDs: -	False
586	245464	4	[]	mixed	402.52119999999996	-3360.9093000000003	-1922.0694999999998	7.224719895935548	GCF-245464, num BGCs: 4, MIBiG IDs: -	False
587	245465	4	[]	Polyketide	842.7636	4478.1113	356.93977	7.224719895935548	GCF-245465, num BGCs: 4, MIBiG IDs: -	False
588	245466	1	[]	Polyketide	1280.8284	4631.786300000001	-448.42069999999995	0.0	GCF-245466, num BGCs: 1, MIBiG IDs: -	False
589	245467	1	[]	mixed	453.05915	-709.59473	2680.9431	0.0	GCF-245467, num BGCs: 1, MIBiG IDs: -	False
590	245468	1	[]	mixed	704.2359399999999	-331.5348	2521.659	0.0	GCF-245468, num BGCs: 1, MIBiG IDs: -	False
591	245469	4	[]	mixed	-1728.9259000000002	-199.34886999999998	3372.591	7.224719895935548	GCF-245469, num BGCs: 4, MIBiG IDs: -	False
592	245470	66	[]	mixed	-138.07124	-1002.8460000000001	2922.4829	21.834527226502424	GCF-245470, num BGCs: 66, MIBiG IDs: -	False
593	245471	12	[]	Polyketide	1470.2036	1536.9141000000002	-493.8302	12.950174952571498	GCF-245471, num BGCs: 12, MIBiG IDs: -	False
594	245472	49	['BGC0001623.1']	mixed	331.86777	-722.09706	-2291.9048	20.282352960342163	GCF-245472, num BGCs: 49, MIBiG IDs: 1623	True
595	245473	4	[]	mixed	867.9942000000001	-2062.2486	-2464.3658	7.224719895935548	GCF-245473, num BGCs: 4, MIBiG IDs: -	False
596	245474	4	[]	mixed	-636.16767	-3822.2580000000003	-68.7335	7.224719895935548	GCF-245474, num BGCs: 4, MIBiG IDs: -	False
597	245475	16	[]	mixed	-3110.022	-824.9119000000001	-3670.1476999999995	14.449439791871097	GCF-245475, num BGCs: 16, MIBiG IDs: -	False
598	245476	4	[]	mixed	771.63796	-302.548	1273.7989	7.224719895935548	GCF-245476, num BGCs: 4, MIBiG IDs: -	False
599	245477	1	[]	mixed	-2446.6598999999997	184.21616999999998	72.404695	0.0	GCF-245477, num BGCs: 1, MIBiG IDs: -	False
600	245478	2	[]	mixed	3008.7477	3546.9078000000004	895.9225999999999	3.612359947967774	GCF-245478, num BGCs: 2, MIBiG IDs: -	False
601	245479	3	[]	mixed	-348.5772	-118.37928	-1654.8977	5.7254550566359494	GCF-245479, num BGCs: 3, MIBiG IDs: -	False
602	245480	1	[]	Polyketide	-832.7512	-659.1299	-635.03175	0.0	GCF-245480, num BGCs: 1, MIBiG IDs: -	False
603	245481	1	[]	mixed	-115.82806000000001	-4348.8613000000005	2045.8649999999998	0.0	GCF-245481, num BGCs: 1, MIBiG IDs: -	False
604	245482	2	[]	Polyketide	1629.8767000000003	1875.9706	712.0864	3.612359947967774	GCF-245482, num BGCs: 2, MIBiG IDs: -	False
605	245483	2	[]	mixed	296.81637	-1799.689	804.0039	3.612359947967774	GCF-245483, num BGCs: 2, MIBiG IDs: -	False
606	245484	2	[]	mixed	4554.6444	2043.4343	-743.48154	3.612359947967774	GCF-245484, num BGCs: 2, MIBiG IDs: -	False
607	245485	1	[]	mixed	917.6526000000001	-792.73663	-1980.3303	0.0	GCF-245485, num BGCs: 1, MIBiG IDs: -	False
608	245486	180	[]	Other	-141.76894	1623.2942999999998	-4214.722400000001	27.06327006123967	GCF-245486, num BGCs: 180, MIBiG IDs: -	False
609	245487	17	[]	mixed	-760.30583	-289.04696	-2456.2325	14.765387056539286	GCF-245487, num BGCs: 17, MIBiG IDs: -	False
610	245488	6	[]	NRP	-305.77805	15.670593	-3185.2974	9.337815004603723	GCF-245488, num BGCs: 6, MIBiG IDs: -	False
611	245489	1	[]	mixed	138.3013	-1562.0569	-1109.8412	0.0	GCF-245489, num BGCs: 1, MIBiG IDs: -	False
612	245490	1	[]	Polyketide	-1246.3191	1546.6416000000002	-180.11606	0.0	GCF-245490, num BGCs: 1, MIBiG IDs: -	False
613	245491	4444	['BGC0000294.1']	mixed	1793.7172	197.17119	-1393.7807	43.773288603225964	GCF-245491, num BGCs: 4,444, MIBiG IDs: 294	True
614	245492	270	[]	NRP	1816.9171999999999	455.1508	-1720.3627000000001	29.176365169907847	GCF-245492, num BGCs: 270, MIBiG IDs: -	False
615	245493	115	[]	mixed	-1079.949	1239.8082	439.1108	24.72837408424334	GCF-245493, num BGCs: 115, MIBiG IDs: -	False
616	245494	8	[]	mixed	-465.8539	-2660.3943	2179.5002	10.837079843903322	GCF-245494, num BGCs: 8, MIBiG IDs: -	False
617	245495	2	[]	mixed	923.0848	-2017.7714999999998	3533.599	3.612359947967774	GCF-245495, num BGCs: 2, MIBiG IDs: -	False
618	245496	11	[]	mixed	-3587.0784999999996	1933.3770000000002	-32.977942	12.496712221898699	GCF-245496, num BGCs: 11, MIBiG IDs: -	False
619	245497	2	[]	mixed	11.910527	-1361.8781000000001	2702.0615	3.612359947967774	GCF-245497, num BGCs: 2, MIBiG IDs: -	False
620	245498	1	[]	mixed	-1013.9614	1412.9559	3147.4468	0.0	GCF-245498, num BGCs: 1, MIBiG IDs: -	False
621	245499	5	[]	Polyketide	-3346.067	-386.79705	-3814.6071999999995	8.387640052032227	GCF-245499, num BGCs: 5, MIBiG IDs: -	False
622	245500	2	[]	mixed	1387.7465000000002	1930.4544	4386.416	3.612359947967774	GCF-245500, num BGCs: 2, MIBiG IDs: -	False
623	245501	2	[]	NRP	2499.612	2150.2756	-3308.9314000000004	3.612359947967774	GCF-245501, num BGCs: 2, MIBiG IDs: -	False
624	245502	2	[]	mixed	-810.0707	-811.7637	5480.279	3.612359947967774	GCF-245502, num BGCs: 2, MIBiG IDs: -	False
625	245503	241	[]	mixed	2045.9942	3083.5045	526.35174	28.58420451089842	GCF-245503, num BGCs: 241, MIBiG IDs: -	False
626	245504	4	[]	mixed	662.42747	-516.3156	-1583.39205	7.224719895935548	GCF-245504, num BGCs: 4, MIBiG IDs: -	False
627	245505	4	[]	mixed	-3613.7929999999997	-460.327	2870.8603	7.224719895935548	GCF-245505, num BGCs: 4, MIBiG IDs: -	False
628	245506	6	[]	Polyketide	-4688.8332	911.5858	59.367037	9.337815004603723	GCF-245506, num BGCs: 6, MIBiG IDs: -	False
629	245507	1	[]	Polyketide	517.48023	1732.3433000000002	257.1628	0.0	GCF-245507, num BGCs: 1, MIBiG IDs: -	False
630	245508	1	[]	Polyketide	-1504.3346	-573.4568999999999	-2045.3045	0.0	GCF-245508, num BGCs: 1, MIBiG IDs: -	False
631	245509	71	['BGC0000079.1']	mixed	-1355.2454	137.00966	74.45045	22.215100184628902	GCF-245509, num BGCs: 71, MIBiG IDs: 79	True
632	245510	6	[]	Polyketide	642.71474	-2580.5021	-187.70069	9.337815004603723	GCF-245510, num BGCs: 6, MIBiG IDs: -	False
633	245511	1	[]	mixed	-2462.7342	-687.2463	-2737.0170000000003	0.0	GCF-245511, num BGCs: 1, MIBiG IDs: -	False
634	245512	37	[]	Polyketide	-2174.3313	-937.0604000000001	-2765.4692	18.81842068880394	GCF-245512, num BGCs: 37, MIBiG IDs: -	False
635	245513	40	[]	mixed	-1778.0159999999998	-1474.518	-3618.607	19.22471989593555	GCF-245513, num BGCs: 40, MIBiG IDs: -	False
636	245514	2	[]	mixed	109.82419999999999	413.26795	-1858.3057000000001	3.612359947967774	GCF-245514, num BGCs: 2, MIBiG IDs: -	False
637	245515	55	[]	mixed	-140.76934	-3977.4673	-315.28296	20.884352273930926	GCF-245515, num BGCs: 55, MIBiG IDs: -	False
638	245516	4	[]	Polyketide	717.4086	4143.2095	668.2683	7.224719895935548	GCF-245516, num BGCs: 4, MIBiG IDs: -	False
639	245517	23	[]	Other	222.34332999999998	1803.6661	-3871.4280000000003	16.340734032211113	GCF-245517, num BGCs: 23, MIBiG IDs: -	False
640	245518	4	[]	Polyketide	741.948	3996.7545	-1313.7671	7.224719895935548	GCF-245518, num BGCs: 4, MIBiG IDs: -	False
641	245519	78	[]	NRP	-3.3544009999999997	-1374.172	3519.126	22.705135232285762	GCF-245519, num BGCs: 78, MIBiG IDs: -	False
642	245520	3	[]	Polyketide	-1847.6042	2944.2379	-1583.3219	5.7254550566359494	GCF-245520, num BGCs: 3, MIBiG IDs: -	False
643	245521	2	[]	mixed	66.69408	-4111.8706	-1066.3842	3.612359947967774	GCF-245521, num BGCs: 2, MIBiG IDs: -	False
644	245522	3	[]	Polyketide	1957.3284	2703.342	350.09693999999996	5.7254550566359494	GCF-245522, num BGCs: 3, MIBiG IDs: -	False
645	245523	1	[]	mixed	-432.90887	-556.701	826.3664	0.0	GCF-245523, num BGCs: 1, MIBiG IDs: -	False
646	245524	3	[]	mixed	1438.231	-2873.9153	1728.5177	5.7254550566359494	GCF-245524, num BGCs: 3, MIBiG IDs: -	False
647	245525	74	['BGC0000957.1', 'BGC0001287.1', 'BGC0000106.1', 'BGC0000090.1', 'BGC0001666.1']	mixed	-1389.8378	-2607.2092000000002	266.88277999999997	22.430780636771715	GCF-245525, num BGCs: 74, MIBiG IDs: 90;106;957;1287;1666	True
648	245526	3	[]	Polyketide	-2041.8665	2400.408	-2284.4175	5.7254550566359494	GCF-245526, num BGCs: 3, MIBiG IDs: -	False
649	245527	2	[]	mixed	1536.3278	-136.96396	3390.3675	3.612359947967774	GCF-245527, num BGCs: 2, MIBiG IDs: -	False
650	245528	5	[]	Other	386.26127	1668.5500000000002	-3339.9096999999997	8.387640052032227	GCF-245528, num BGCs: 5, MIBiG IDs: -	False
651	245529	14	[]	mixed	-1186.5	-2227.3329	3765.2763	13.753536428138855	GCF-245529, num BGCs: 14, MIBiG IDs: -	False
652	245530	13	[]	mixed	-2881.8277	-1861.4082	2050.4955	13.36732022768204	GCF-245530, num BGCs: 13, MIBiG IDs: -	False
653	245531	12	[]	Polyketide	1287.967	2502.4287999999997	-773.994	12.950174952571498	GCF-245531, num BGCs: 12, MIBiG IDs: -	False
654	245532	3	[]	Other	740.0360000000001	2116.1843999999996	-3161.9523999999997	5.7254550566359494	GCF-245532, num BGCs: 3, MIBiG IDs: -	False
655	245533	36	[]	mixed	-694.16823	142.29269	-2539.3456	18.675630009207445	GCF-245533, num BGCs: 36, MIBiG IDs: -	False
656	245534	14	[]	Polyketide	-2137.2278	-1789.3206	-1889.4415	13.753536428138855	GCF-245534, num BGCs: 14, MIBiG IDs: -	False
657	245535	1	[]	mixed	-1285.0203999999999	-307.23677	-752.77143	0.0	GCF-245535, num BGCs: 1, MIBiG IDs: -	False
658	245536	65	[]	mixed	-2214.4821	-1621.9930000000002	-3002.1584000000003	21.754960279714265	GCF-245536, num BGCs: 65, MIBiG IDs: -	False
659	245537	2	[]	mixed	281.84094000000005	-2287.647	2335.5557999999996	3.612359947967774	GCF-245537, num BGCs: 2, MIBiG IDs: -	False
660	245538	40	['BGC0001425.1', 'BGC0001423.1', 'BGC0001417.1', 'BGC0001428.1', 'BGC0001421.1', 'BGC0001418.1', 'BGC0001424.1', 'BGC0001419.1', 'BGC0001422.1', 'BGC0001420.1', 'BGC0001426.1', 'BGC0001431.1', 'BGC0001427.1', 'BGC0001023.1']	mixed	457.32473999999996	230.02388	999.6193999999999	19.22471989593555	GCF-245538, num BGCs: 40, MIBiG IDs: 1023;1417;1418;1419;1420;1421;1422;1423;1424;1425;1426;1427;1428;1431	True
661	245539	10	[]	mixed	453.38079999999997	229.604	4176.185	12.0	GCF-245539, num BGCs: 10, MIBiG IDs: -	False
662	245540	1	[]	mixed	1231.7235	144.52448	853.8864	0.0	GCF-245540, num BGCs: 1, MIBiG IDs: -	False
663	245541	6	['BGC0000119.1', 'BGC0000118.1']	mixed	1480.6033	-3094.9522	38.01301	9.337815004603723	GCF-245541, num BGCs: 6, MIBiG IDs: 118;119	True
664	245542	4	[]	mixed	-2088.854	-1680.0297	-1337.7284	7.224719895935548	GCF-245542, num BGCs: 4, MIBiG IDs: -	False
665	245543	1	[]	mixed	-1124.2869	-282.388	-2962.0166999999997	0.0	GCF-245543, num BGCs: 1, MIBiG IDs: -	False
666	245544	227	[]	mixed	-353.89426	1283.3121999999998	4356.723800000001	28.27231028631747	GCF-245544, num BGCs: 227, MIBiG IDs: -	False
667	245545	17	[]	mixed	-416.4723	1175.1715000000002	4771.8887	14.765387056539286	GCF-245545, num BGCs: 17, MIBiG IDs: -	False
668	245546	211	[]	mixed	2169.8727000000003	1242.6299999999999	-2159.0734	27.89138946357231	GCF-245546, num BGCs: 211, MIBiG IDs: -	False
669	245547	15	[]	Polyketide	2057.6866	3380.3947000000003	174.58863	14.113095108668176	GCF-245547, num BGCs: 15, MIBiG IDs: -	False
670	245548	20	[]	mixed	-3968.716	-1801.5049000000001	-1146.4535	15.612359947967775	GCF-245548, num BGCs: 20, MIBiG IDs: -	False
671	245549	27	[]	mixed	52.568674	-2153.7207	-2520.0861	17.176365169907847	GCF-245549, num BGCs: 27, MIBiG IDs: -	False
672	245550	12	[]	mixed	3559.948	308.67972	3528.4756	12.950174952571498	GCF-245550, num BGCs: 12, MIBiG IDs: -	False
673	245551	184	[]	Polyketide	1172.8708	2095.023	-939.9450999999999	27.177813876114435	GCF-245551, num BGCs: 184, MIBiG IDs: -	False
674	245552	29	[]	mixed	-1532.6797	-3326.6644	1567.1419	17.548775974787475	GCF-245552, num BGCs: 29, MIBiG IDs: -	False
675	245553	3	[]	Polyketide	-2667.4713	-2225.3021	1021.4839	5.7254550566359494	GCF-245553, num BGCs: 3, MIBiG IDs: -	False
676	245554	76	[]	NRP	2136.7125	722.4151	-1122.3372	22.569763107369496	GCF-245554, num BGCs: 76, MIBiG IDs: -	False
677	245555	516	[]	NRP	3024.5971999999997	463.97839999999997	-2218.8604	32.55179641952654	GCF-245555, num BGCs: 516, MIBiG IDs: -	False
678	245556	11	[]	mixed	-1488.9966	988.4558999999999	1469.7644	12.496712221898699	GCF-245556, num BGCs: 11, MIBiG IDs: -	False
679	245557	429	[]	NRP	1602.9556	94.71432	-1909.8683999999998	31.589487506216688	GCF-245557, num BGCs: 429, MIBiG IDs: -	False
680	245558	603	[]	mixed	2065.1648	-1518.373	-2143.4258	33.36380774568181	GCF-245558, num BGCs: 603, MIBiG IDs: -	False
681	245559	2	[]	mixed	-3745.7848	2385.7788	1090.9992	3.612359947967774	GCF-245559, num BGCs: 2, MIBiG IDs: -	False
682	245560	103922	['BGC0000448.1', 'BGC0001748.1', 'BGC0001561.1', 'BGC0000292.1', 'BGC0000348.1', 'BGC0000313.1', 'BGC0001570.1', 'BGC0001692.1', 'BGC0001371.1', 'BGC0001900.1', 'BGC0000420.1', 'BGC0000325.1', 'BGC0001686.1', 'BGC0001142.1', 'BGC0000427.1', 'BGC0000835.1', 'BGC0001679.1', 'BGC0000901.1', 'BGC0000727.1', 'BGC0000430.1', 'BGC0000361.1', 'BGC0000421.1', 'BGC0000444.1', 'BGC0001085.1', 'BGC0001154.1', 'BGC0001442.1', 'BGC0001699.1', 'BGC0000308.1', 'BGC0000410.1', 'BGC0000384.1', 'BGC0001573.1', 'BGC0001365.1', 'BGC0001585.1', 'BGC0000893.1', 'BGC0000349.1', 'BGC0001402.1', 'BGC0000446.1', 'BGC0001240.1', 'BGC0000951.1', 'BGC0001599.1', 'BGC0001123.1', 'BGC0001820.1', 'BGC0001873.1', 'BGC0001650.1', 'BGC0000900.1', 'BGC0001166.1', 'BGC0000303.1', 'BGC0000328.1', 'BGC0001717.1', 'BGC0000876.1', 'BGC0001545.1', 'BGC0001768.1', 'BGC0001672.1', 'BGC0000307.1', 'BGC0000412.1', 'BGC0000375.1', 'BGC0000391.1', 'BGC0000357.1', 'BGC0001261.1', 'BGC0001637.1', 'BGC0001721.1', 'BGC0000653.1', 'BGC0001168.1', 'BGC0001250.1', 'BGC0000409.1', 'BGC0000321.1', 'BGC0001497.1', 'BGC0000949.1', 'BGC0001752.1', 'BGC0000312.1', 'BGC0001627.1', 'BGC0000397.1', 'BGC0000372.1', 'BGC0000351.1', 'BGC0000288.1', 'BGC0001805.1', 'BGC0001249.1', 'BGC0001609.1', 'BGC0000377.1', 'BGC0001562.1', 'BGC0001479.1', 'BGC0000422.1', 'BGC0000350.1', 'BGC0000818.1', 'BGC0000334.1', 'BGC0001532.1', 'BGC0000342.1', 'BGC0001044.1', 'BGC0001961.1', 'BGC0001220.1', 'BGC0001718.1', 'BGC0000355.1', 'BGC0001434.1', 'BGC0001698.1', 'BGC0000465.1', 'BGC0001527.1', 'BGC0000416.1', 'BGC0001372.1', 'BGC0001399.1', 'BGC0001621.1', 'BGC0001515.1', 'BGC0001516.1', 'BGC0001517.1', 'BGC0000362.1', 'BGC0001925.1', 'BGC0000293.1', 'BGC0000356.1', 'BGC0000304.1', 'BGC0001084.1', 'BGC0001135.1', 'BGC0001020.1', 'BGC0001652.1', 'BGC0001518.1', 'BGC0001251.1', 'BGC0000816.1', 'BGC0000819.1']	mixed	-7566.965999999999	-9500.761	10093.325	60.20048995477108	GCF-245560, num BGCs: 103,922, MIBiG IDs: 288;292;293;303;304;307;308;312;313;321;325;328;334;342;348;349;350;351;355;356;357;361;362;372;375;377;384;391;397;409;410;412;416;420;421;422;427;430;444;446;448;465;653;727;816;818;819;835;876;893;900;901;949;951;1020;1044;1084;1085;1123;1135;1142;1154;1166;1168;1220;1240;1249;1250;1251;1261;1365;1371;1372;1399;1402;1434;1442;1479;1497;1515;1516;1517;1518;1527;1532;1545;1561;1562;1570;1573;1585;1599;1609;1621;1627;1637;1650;1652;1672;1679;1686;1692;1698;1699;1717;1718;1721;1748;1752;1768;1805;1820;1873;1900;1925;1961	True
683	245561	2	[]	Polyketide	-994.0030999999999	2131.6536	-199.07044	3.612359947967774	GCF-245561, num BGCs: 2, MIBiG IDs: -	False
684	245562	1	[]	Polyketide	-2232.1062	677.2204999999999	117.64319	0.0	GCF-245562, num BGCs: 1, MIBiG IDs: -	False
685	245563	1	[]	mixed	-4446.354	-448.34366	-1071.2135	0.0	GCF-245563, num BGCs: 1, MIBiG IDs: -	False
686	245564	8	[]	mixed	1681.1739	-511.57890000000003	2004.8899	10.837079843903322	GCF-245564, num BGCs: 8, MIBiG IDs: -	False
687	245565	11	[]	mixed	-1611.4498	-3532.217	-918.0357000000001	12.496712221898699	GCF-245565, num BGCs: 11, MIBiG IDs: -	False
688	245566	2	[]	Polyketide	-684.83753	-1566.0001	-788.2836	3.612359947967774	GCF-245566, num BGCs: 2, MIBiG IDs: -	False
689	245567	4	[]	mixed	-2437.6537	-792.6221400000001	-4079.2873	7.224719895935548	GCF-245567, num BGCs: 4, MIBiG IDs: -	False
690	245568	8	['BGC0000203.1']	mixed	-3855.6286	-1088.1989	-1117.7285	10.837079843903322	GCF-245568, num BGCs: 8, MIBiG IDs: 203	True
691	245569	5	[]	mixed	-2855.7596	572.3573	1435.7274	8.387640052032227	GCF-245569, num BGCs: 5, MIBiG IDs: -	False
692	245570	2	[]	Polyketide	-322.67654	1185.6257	1036.9287	3.612359947967774	GCF-245570, num BGCs: 2, MIBiG IDs: -	False
693	245571	41	[]	mixed	-258.0165	3985.5609999999997	-125.20072	19.353406280636825	GCF-245571, num BGCs: 41, MIBiG IDs: -	False
694	245572	2	[]	Polyketide	-565.06042	-366.18385	-5137.474999999999	3.612359947967774	GCF-245572, num BGCs: 2, MIBiG IDs: -	False
695	245573	12	[]	mixed	-2263.7993	-1662.1353	2652.6075	12.950174952571498	GCF-245573, num BGCs: 12, MIBiG IDs: -	False
696	245574	21	['BGC0000864.1']	mixed	67.835975	4002.1873	71.893686	15.86663153680703	GCF-245574, num BGCs: 21, MIBiG IDs: 864	True
697	245575	38	['BGC0000186.1']	mixed	-2185.745	-3270.572	1709.026	18.95740315940172	GCF-245575, num BGCs: 38, MIBiG IDs: 186	True
698	245576	2	[]	NRP	-53.561544000000005	-170.67562	-3383.3286000000003	3.612359947967774	GCF-245576, num BGCs: 2, MIBiG IDs: -	False
699	245577	31	[]	mixed	-155.08051	2084.7523	3864.0125	17.89634032601127	GCF-245577, num BGCs: 31, MIBiG IDs: -	False
700	245578	23	[]	Terpene	5.3948037	-425.58439999999996	-3997.6173000000003	16.340734032211113	GCF-245578, num BGCs: 23, MIBiG IDs: -	False
701	245579	125	[]	mixed	-438.03144	2141.0303	3820.8336000000004	25.162920156096675	GCF-245579, num BGCs: 125, MIBiG IDs: -	False
702	245580	14	[]	mixed	-2207.844	-1367.18645	-3389.2227	13.753536428138855	GCF-245580, num BGCs: 14, MIBiG IDs: -	False
703	245581	5	[]	mixed	-934.9033000000001	-1166.92915	-1771.0272	8.387640052032227	GCF-245581, num BGCs: 5, MIBiG IDs: -	False
704	245582	102	[]	mixed	875.0486000000001	15.570584000000002	1978.112	24.10320206114301	GCF-245582, num BGCs: 102, MIBiG IDs: -	False
705	245583	21	[]	mixed	-494.7312	4243.047	-1265.2350999999999	15.86663153680703	GCF-245583, num BGCs: 21, MIBiG IDs: -	False
706	245584	10	[]	mixed	-1407.4656499999999	-1776.8032	44.532191999999995	12.0	GCF-245584, num BGCs: 10, MIBiG IDs: -	False
707	245585	35	[]	mixed	1804.8048000000001	3063.172	450.71306	18.528816532203308	GCF-245585, num BGCs: 35, MIBiG IDs: -	False
708	245586	6	[]	mixed	2792.84	-707.6981499999999	-4134.487	9.337815004603723	GCF-245586, num BGCs: 6, MIBiG IDs: -	False
709	245587	14	[]	Polyketide	51.54153	3801.2309999999998	-1284.2418	13.753536428138855	GCF-245587, num BGCs: 14, MIBiG IDs: -	False
710	245588	1	[]	mixed	-361.04245000000003	2069.0004	4639.475	0.0	GCF-245588, num BGCs: 1, MIBiG IDs: -	False
711	245589	4	[]	Other	-655.962	122.89264	-3354.8603	7.224719895935548	GCF-245589, num BGCs: 4, MIBiG IDs: -	False
712	245590	2	[]	NRP	3487.4214	328.79136	-3907.3	3.612359947967774	GCF-245590, num BGCs: 2, MIBiG IDs: -	False
713	245591	1198	[]	NRP	1811.3606999999997	180.43331	-943.5396000000001	36.94148181663951	GCF-245591, num BGCs: 1,198, MIBiG IDs: -	False
714	245592	2117	[]	mixed	2256.5252	655.5051	-1768.7035	39.90865029623294	GCF-245592, num BGCs: 2,117, MIBiG IDs: -	False
715	245593	18	[]	mixed	-1683.619	2169.733	1449.0169	15.063270061239672	GCF-245593, num BGCs: 18, MIBiG IDs: -	False
716	245594	3	[]	Other	-92.92802999999999	-1198.7846	-3977.9972000000002	5.7254550566359494	GCF-245594, num BGCs: 3, MIBiG IDs: -	False
717	245595	5	[]	mixed	861.9128	317.50166	1202.0928	8.387640052032227	GCF-245595, num BGCs: 5, MIBiG IDs: -	False
